winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,90.0,10.0,20.0,34.0,33.0,2.0,6.0,0.29411764705882354,0.6060606060606061,0.3684210526315789,0.631578947368421,0.7045454545454546,0.631578947368421
None,0.0,79.0,9.0,19.0,37.0,25.0,3.0,5.0,0.24324324324324326,0.76,0.35294117647058826,0.6470588235294118,0.0,0.6470588235294118
None,0.0,85.0,13.0,15.0,33.0,29.0,4.0,4.0,0.3939393939393939,0.5172413793103449,0.5,0.5,0.7333333333333333,0.5
GE,0.0,72.0,12.0,19.0,25.0,28.0,5.0,4.0,0.48,0.6785714285714286,0.21428571428571427,0.7857142857142857,0.6976744186046512,0.7857142857142857
None,0.0,88.0,11.0,20.0,32.0,35.0,3.0,6.0,0.34375,0.5714285714285714,0.391304347826087,0.6086956521739131,0.7727272727272727,0.6086956521739131
None,0.0,92.0,6.0,16.0,32.0,36.0,2.0,4.0,0.1875,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.6923076923076923,0.6666666666666666
None,0.0,84.0,12.0,18.0,31.0,31.0,4.0,5.0,0.3870967741935484,0.5806451612903226,0.2857142857142857,0.7142857142857143,0.5,0.7142857142857143
None,0.0,86.0,7.0,22.0,25.0,35.0,3.0,5.0,0.28,0.6285714285714286,0.3157894736842105,0.6842105263157895,0.6176470588235294,0.6842105263157895
GE,0.0,85.0,9.0,24.0,25.0,34.0,3.0,7.0,0.36,0.7058823529411765,0.17391304347826086,0.8260869565217391,0.6111111111111112,0.8260869565217391
None,0.0,78.0,8.0,22.0,24.0,30.0,3.0,6.0,0.3333333333333333,0.7333333333333333,0.2608695652173913,0.7391304347826086,0.7272727272727273,0.7391304347826086
None,0.0,88.0,7.0,18.0,42.0,34.0,2.0,4.0,0.16666666666666666,0.5294117647058824,0.35294117647058826,0.6470588235294118,0.8125,0.6470588235294118
None,0.0,73.0,11.0,23.0,30.0,27.0,3.0,6.0,0.36666666666666664,0.8518518518518519,0.3181818181818182,0.6818181818181818,0.7058823529411765,0.6818181818181818
None,0.0,85.0,9.0,20.0,36.0,29.0,3.0,6.0,0.25,0.6896551724137931,0.3888888888888889,0.6111111111111112,0.7333333333333333,0.6111111111111112
None,0.0,88.0,8.0,21.0,30.0,37.0,2.0,6.0,0.26666666666666666,0.5675675675675675,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143
None,0.0,98.0,8.0,19.0,34.0,37.0,2.0,5.0,0.23529411764705882,0.5135135135135135,0.3,0.7,0.7540983606557377,0.7
GE,0.0,75.0,8.0,24.0,19.0,32.0,2.0,7.0,0.42105263157894735,0.75,0.25,0.75,0.7,0.75
GE,0.0,62.0,8.0,21.0,11.0,27.0,2.0,6.0,0.7272727272727273,0.7777777777777778,0.14285714285714285,0.8571428571428571,0.4666666666666667,0.8571428571428571
None,0.0,87.0,14.0,15.0,36.0,32.0,5.0,4.0,0.3888888888888889,0.46875,0.25,0.75,0.7777777777777778,0.75
None,0.0,90.0,9.0,18.0,38.0,33.0,3.0,5.0,0.23684210526315788,0.5454545454545454,0.4,0.6,0.8421052631578947,0.6
None,0.0,84.0,11.0,19.0,31.0,30.0,4.0,5.0,0.3548387096774194,0.6333333333333333,0.4,0.6,0.7555555555555555,0.6
GE,0.0,51.0,2.0,24.0,15.0,20.0,0.0,7.0,0.13333333333333333,1.2,0.0625,0.9375,0.0,0.9375
None,0.0,102.0,8.0,16.0,42.0,41.0,1.0,4.0,0.19047619047619047,0.3902439024390244,0.29411764705882354,0.7058823529411765,0.8571428571428571,0.7058823529411765
None,0.0,90.0,11.0,16.0,36.0,34.0,3.0,5.0,0.3055555555555556,0.47058823529411764,0.13333333333333333,0.8666666666666667,0.6470588235294118,0.8666666666666667
None,0.0,97.0,7.0,21.0,28.0,39.0,2.0,5.0,0.25,0.5384615384615384,0.19047619047619047,0.8095238095238095,0.68,0.8095238095238095
None,0.0,103.0,7.0,16.0,47.0,37.0,3.0,3.0,0.14893617021276595,0.43243243243243246,0.26666666666666666,0.7333333333333333,0.8333333333333334,0.7333333333333333
None,0.0,76.0,14.0,17.0,29.0,27.0,4.0,5.0,0.4827586206896552,0.6296296296296297,0.3125,0.6875,0.7142857142857143,0.6875
GE,0.0,71.0,8.0,22.0,16.0,29.0,3.0,6.0,0.5,0.7586206896551724,0.2,0.8,0.5526315789473685,0.8
None,0.0,93.0,9.0,17.0,46.0,34.0,3.0,5.0,0.1956521739130435,0.5,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.6111111111111112
None,0.0,88.0,14.0,10.0,43.0,21.0,5.0,1.0,0.32558139534883723,0.47619047619047616,0.42857142857142855,0.5714285714285714,0.7611940298507462,0.5714285714285714
None,0.0,83.0,12.0,12.0,34.0,28.0,4.0,4.0,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.7222222222222222,0.6666666666666666
None,0.0,81.0,10.0,21.0,29.0,30.0,3.0,5.0,0.3448275862068966,0.7,0.23529411764705882,0.7647058823529411,0.6904761904761905,0.7647058823529411
None,0.0,107.0,14.0,12.0,47.0,36.0,4.0,4.0,0.2978723404255319,0.3333333333333333,0.35714285714285715,0.6428571428571429,0.7926829268292683,0.6428571428571429
GE,0.0,85.0,4.0,24.0,18.0,36.0,1.0,7.0,0.2222222222222222,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.4482758620689655,0.8333333333333334
GE,0.0,86.0,9.0,22.0,27.0,34.0,3.0,6.0,0.3333333333333333,0.6470588235294118,0.3,0.7,0.6,0.7
None,0.0,85.0,9.0,23.0,15.0,31.0,3.0,6.0,0.6,0.7419354838709677,0.22727272727272727,0.7727272727272727,0.6666666666666666,0.7727272727272727
None,0.0,98.0,9.0,21.0,33.0,39.0,3.0,5.0,0.2727272727272727,0.5384615384615384,0.3,0.7,0.7424242424242424,0.7
None,0.0,95.0,12.0,16.0,39.0,36.0,3.0,5.0,0.3076923076923077,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.8518518518518519,0.4444444444444444
None,0.0,104.0,9.0,16.0,40.0,38.0,3.0,4.0,0.225,0.42105263157894735,0.35294117647058826,0.6470588235294118,0.6363636363636364,0.6470588235294118
GE,0.0,64.0,6.0,23.0,21.0,26.0,2.0,6.0,0.2857142857142857,0.8846153846153846,0.17647058823529413,0.8235294117647058,0.46153846153846156,0.8235294117647058
GE,0.0,72.0,6.0,24.0,27.0,28.0,2.0,7.0,0.2222222222222222,0.8571428571428571,0.21428571428571427,0.7857142857142857,0.6666666666666666,0.7857142857142857
None,0.0,107.0,5.0,17.0,40.0,43.0,1.0,4.0,0.125,0.3953488372093023,0.29411764705882354,0.7058823529411765,0.7777777777777778,0.7058823529411765
